0.00000000,15.00000000,0.03104065
0.00000000,23.00000000,0.01090269
0.00000000,25.00000000,0.01039316
0.00000000,92.00000000,0.00111668
0.00000000,234.00000000,0.00148525
0.00000000,279.00000000,0.00093564
0.00000000,333.00000000,0.01145099
0.00000000,341.00000000,0.00100472
0.00000000,403.00000000,0.00076739
0.00000000,462.00000000,0.00130662
0.00000000,510.00000000,0.00912855
0.00000000,514.00000000,0.00061981
0.00000000,577.00000000,0.00100977
0.00000000,584.00000000,0.00089955
0.00000000,603.00000000,0.00081480
0.00000000,656.00000000,0.01155916
0.00000000,692.00000000,0.00093952
0.00000000,841.00000000,0.00046074
0.00000000,965.00000000,0.00264244
0.00000000,972.00000000,0.00095284
1.00000000,2.00000000,0.03826011
1.00000000,15.00000000,0.01321148
1.00000000,16.00000000,0.01593113
1.00000000,28.00000000,0.00743747
1.00000000,58.00000000,0.01925437
1.00000000,158.00000000,0.00135895
1.00000000,166.00000000,0.02087297
1.00000000,265.00000000,0.02061472
1.00000000,307.00000000,0.00146404
1.00000000,312.00000000,0.00973391
1.00000000,323.00000000,0.00663804
1.00000000,355.00000000,0.02013327
1.00000000,546.00000000,0.00069658
1.00000000,566.00000000,0.00958578
1.00000000,578.00000000,0.02017024
1.00000000,647.00000000,0.01287040
1.00000000,658.00000000,0.02120058
1.00000000,659.00000000,0.00098395
1.00000000,661.00000000,0.02184174
1.00000000,737.00000000,0.00719472
1.00000000,753.00000000,0.01838000
1.00000000,905.00000000,0.03749857
1.00000000,911.00000000,0.00058727
2.00000000,3.00000000,0.03580058
2.00000000,32.00000000,0.03253769
2.00000000,51.00000000,0.02712141
2.00000000,138.00000000,0.03547099
2.00000000,166.00000000,0.03453689
2.00000000,236.00000000,0.03262256
2.00000000,338.00000000,0.00071915
2.00000000,394.00000000,0.00110839
2.00000000,441.00000000,0.03332418
2.00000000,589.00000000,0.00042946
2.00000000,597.00000000,0.03315634
2.00000000,613.00000000,0.03243426
2.00000000,631.00000000,0.00024453
2.00000000,647.00000000,0.04141572
2.00000000,905.00000000,0.00046345
3.00000000,32.00000000,0.01108692
