0.00000000,95.00000000,278.00000000,0.00178281
0.00000000,95.00000000,910.00000000,0.00190694
0.00000000,115.00000000,284.00000000,0.06651342
0.00000000,115.00000000,535.00000000,0.00182205
0.00000000,115.00000000,784.00000000,0.00184469
0.00000000,115.00000000,870.00000000,0.00677323
0.00000000,233.00000000,284.00000000,0.05827273
0.00000000,233.00000000,573.00000000,0.00693395
0.00000000,233.00000000,778.00000000,0.00575712
0.00000000,233.00000000,910.00000000,0.00687750
0.00000000,233.00000000,980.00000000,0.00432336
0.00000000,278.00000000,573.00000000,0.00165349
0.00000000,278.00000000,784.00000000,0.00184238
0.00000000,278.00000000,910.00000000,0.00190694
0.00000000,284.00000000,600.00000000,0.05817934
0.00000000,284.00000000,778.00000000,0.05826854
0.00000000,284.00000000,870.00000000,0.05829361
0.00000000,284.00000000,980.00000000,0.05817934
0.00000000,535.00000000,784.00000000,0.00196539
0.00000000,535.00000000,870.00000000,0.01224718
0.00000000,573.00000000,778.00000000,0.01096527
0.00000000,573.00000000,784.00000000,0.00228588
0.00000000,573.00000000,803.00000000,0.01790073
0.00000000,573.00000000,870.00000000,0.01460971
0.00000000,573.00000000,910.00000000,0.00190694
0.00000000,600.00000000,980.00000000,0.05482780
0.00000000,778.00000000,870.00000000,0.00675022
0.00000000,784.00000000,803.00000000,0.01785104
0.00000000,784.00000000,870.00000000,0.01790906
0.00000000,803.00000000,870.00000000,0.02861127
0.00000000,910.00000000,980.00000000,0.00286785
1.00000000,65.00000000,74.00000000,0.06785344
1.00000000,65.00000000,185.00000000,0.05992860
1.00000000,65.00000000,307.00000000,0.06339357
1.00000000,65.00000000,472.00000000,0.05992860
1.00000000,65.00000000,506.00000000,0.05992860
1.00000000,65.00000000,579.00000000,0.05992860
1.00000000,65.00000000,775.00000000,0.05992860
1.00000000,74.00000000,307.00000000,0.00697106
1.00000000,74.00000000,814.00000000,0.00179000
1.00000000,185.00000000,472.00000000,0.00953687
1.00000000,185.00000000,506.00000000,0.00240703
1.00000000,307.00000000,564.00000000,0.01283484
1.00000000,307.00000000,775.00000000,0.00310087
1.00000000,307.00000000,814.00000000,0.01064080
1.00000000,335.00000000,456.00000000,0.00200787
1.00000000,335.00000000,472.00000000,0.00200924
1.00000000,335.00000000,506.00000000,0.01942455
1.00000000,335.00000000,564.00000000,0.00169996
1.00000000,335.00000000,579.00000000,0.00206534
1.00000000,335.00000000,775.00000000,0.01911592
1.00000000,456.00000000,564.00000000,0.00183578
1.00000000,456.00000000,814.00000000,0.00182297
1.00000000,472.00000000,506.00000000,0.01083227
1.00000000,472.00000000,579.00000000,0.00224649
1.00000000,506.00000000,775.00000000,0.00181771
1.00000000,564.00000000,775.00000000,0.01474331
1.00000000,564.00000000,814.00000000,0.00159076
2.00000000,89.00000000,98.00000000,0.06192640
2.00000000,89.00000000,162.00000000,0.06192640
2.00000000,89.00000000,234.00000000,0.06192640
2.00000000,89.00000000,268.00000000,0.06744104
2.00000000,89.00000000,413.00000000,0.06217826
2.00000000,89.00000000,465.00000000,0.06192640
2.00000000,89.00000000,671.00000000,0.06192640
2.00000000,98.00000000,234.00000000,0.01976530
2.00000000,98.00000000,671.00000000,0.01976530
2.00000000,151.00000000,452.00000000,0.00206954
2.00000000,151.00000000,465.00000000,0.00217039
2.00000000,162.00000000,465.00000000,0.00885518
2.00000000,162.00000000,671.00000000,0.00205035
2.00000000,234.00000000,413.00000000,0.00397505
2.00000000,234.00000000,671.00000000,0.00196131
2.00000000,268.00000000,413.00000000,0.00440415
2.00000000,268.00000000,452.00000000,0.00185454
2.00000000,268.00000000,716.00000000,0.00187086
2.00000000,413.00000000,452.00000000,0.02082937
2.00000000,413.00000000,671.00000000,0.00397505
2.00000000,413.00000000,716.00000000,0.01424217
2.00000000,452.00000000,465.00000000,0.00226638
2.00000000,452.00000000,671.00000000,0.01748073
2.00000000,452.00000000,716.00000000,0.00162133
2.00000000,465.00000000,671.00000000,0.01135168
3.00000000,125.00000000,302.00000000,0.06179168
3.00000000,125.00000000,332.00000000,0.06683613
3.00000000,125.00000000,383.00000000,0.06179168
3.00000000,125.00000000,863.00000000,0.06179168
3.00000000,125.00000000,872.00000000,0.06302865
3.00000000,240.00000000,500.00000000,0.00193535
3.00000000,240.00000000,824.00000000,0.00171411
3.00000000,302.00000000,383.00000000,0.00936767
3.00000000,302.00000000,824.00000000,0.00227275
3.00000000,302.00000000,863.00000000,0.00810531
3.00000000,332.00000000,500.00000000,0.00230699
3.00000000,332.00000000,515.00000000,0.00191135
3.00000000,332.00000000,872.00000000,0.00213223
3.00000000,383.00000000,824.00000000,0.01536149
3.00000000,383.00000000,863.00000000,0.00217203
3.00000000,383.00000000,872.00000000,0.00190653
3.00000000,500.00000000,515.00000000,0.00193535
3.00000000,500.00000000,824.00000000,0.00197738
3.00000000,515.00000000,824.00000000,0.00179791
3.00000000,515.00000000,872.00000000,0.01126148
3.00000000,824.00000000,872.00000000,0.01089208
4.00000000,44.00000000,210.00000000,0.05839232
4.00000000,44.00000000,227.00000000,0.06527813
4.00000000,44.00000000,315.00000000,0.03113747
4.00000000,44.00000000,380.00000000,0.03113747
4.00000000,63.00000000,177.00000000,0.02395395
4.00000000,63.00000000,204.00000000,0.02395395
4.00000000,63.00000000,227.00000000,0.06572933
4.00000000,63.00000000,556.00000000,0.02395395
4.00000000,63.00000000,786.00000000,0.02395395
4.00000000,79.00000000,313.00000000,0.05303825
4.00000000,79.00000000,320.00000000,0.05301014
4.00000000,79.00000000,471.00000000,0.05968205
4.00000000,79.00000000,609.00000000,0.05430940
4.00000000,79.00000000,706.00000000,0.05303685
4.00000000,79.00000000,882.00000000,0.05595309
4.00000000,79.00000000,888.00000000,0.05391841
4.00000000,97.00000000,313.00000000,0.03296608
4.00000000,97.00000000,363.00000000,0.00705894
4.00000000,97.00000000,380.00000000,0.01842101
4.00000000,97.00000000,706.00000000,0.03785923
4.00000000,149.00000000,320.00000000,0.04971110
4.00000000,149.00000000,363.00000000,0.00686236
4.00000000,149.00000000,433.00000000,0.00949561
4.00000000,149.00000000,888.00000000,0.05391841
4.00000000,177.00000000,204.00000000,0.02258861
4.00000000,177.00000000,227.00000000,0.06753174
4.00000000,177.00000000,352.00000000,0.01794353
4.00000000,177.00000000,433.00000000,0.00186867
4.00000000,177.00000000,556.00000000,0.02109381
4.00000000,177.00000000,851.00000000,0.00498405
4.00000000,186.00000000,315.00000000,0.02143888
4.00000000,186.00000000,352.00000000,0.01794353
4.00000000,186.00000000,380.00000000,0.01842101
4.00000000,186.00000000,552.00000000,0.01742380
4.00000000,186.00000000,556.00000000,0.02109381
4.00000000,186.00000000,786.00000000,0.02159152
4.00000000,186.00000000,851.00000000,0.01742380
4.00000000,204.00000000,556.00000000,0.02258861
4.00000000,210.00000000,227.00000000,0.06508521
4.00000000,210.00000000,380.00000000,0.05839232
4.00000000,210.00000000,471.00000000,0.06080896
4.00000000,210.00000000,602.00000000,0.05839232
4.00000000,210.00000000,882.00000000,0.05839232
4.00000000,227.00000000,315.00000000,0.06544511
4.00000000,227.00000000,471.00000000,0.06556916
4.00000000,227.00000000,786.00000000,0.06585938
4.00000000,313.00000000,380.00000000,0.03296608
4.00000000,313.00000000,602.00000000,0.04420841
4.00000000,313.00000000,706.00000000,0.03785923
4.00000000,313.00000000,882.00000000,0.05587428
4.00000000,315.00000000,380.00000000,0.02143888
4.00000000,315.00000000,786.00000000,0.02159152
4.00000000,320.00000000,363.00000000,0.04971110
4.00000000,320.00000000,706.00000000,0.04971110
4.00000000,320.00000000,888.00000000,0.05391841
4.00000000,352.00000000,556.00000000,0.02109381
4.00000000,352.00000000,851.00000000,0.01794353
4.00000000,363.00000000,380.00000000,0.01842101
4.00000000,363.00000000,433.00000000,0.01202623
4.00000000,363.00000000,552.00000000,0.01020113
4.00000000,363.00000000,706.00000000,0.03785923
4.00000000,363.00000000,851.00000000,0.00275014
4.00000000,380.00000000,552.00000000,0.01842101
4.00000000,380.00000000,602.00000000,0.04420841
4.00000000,433.00000000,851.00000000,0.01186882
4.00000000,433.00000000,888.00000000,0.05517333
4.00000000,471.00000000,609.00000000,0.05968205
4.00000000,471.00000000,882.00000000,0.05968205
4.00000000,471.00000000,888.00000000,0.05968205
4.00000000,552.00000000,851.00000000,0.01020113
4.00000000,556.00000000,786.00000000,0.02159152
4.00000000,602.00000000,882.00000000,0.05587428
4.00000000,609.00000000,888.00000000,0.05462479
5.00000000,60.00000000,69.00000000,0.06733159
5.00000000,60.00000000,74.00000000,0.06501871
5.00000000,60.00000000,114.00000000,0.02520619
5.00000000,60.00000000,399.00000000,0.02520619
5.00000000,60.00000000,421.00000000,0.02520619
5.00000000,60.00000000,835.00000000,0.02533503
5.00000000,60.00000000,991.00000000,0.02520619
5.00000000,61.00000000,192.00000000,0.06053117
5.00000000,61.00000000,510.00000000,0.03776849
5.00000000,61.00000000,753.00000000,0.03776849
5.00000000,61.00000000,771.00000000,0.06573984
5.00000000,69.00000000,74.00000000,0.06761881
5.00000000,69.00000000,131.00000000,0.06733159
5.00000000,69.00000000,510.00000000,0.06733159
5.00000000,69.00000000,665.00000000,0.06733159
5.00000000,69.00000000,771.00000000,0.06790276
5.00000000,69.00000000,835.00000000,0.06733159
5.00000000,74.00000000,114.00000000,0.06818985
5.00000000,109.00000000,192.00000000,0.06053117
5.00000000,109.00000000,426.00000000,0.05787909
5.00000000,109.00000000,446.00000000,0.05369175
5.00000000,109.00000000,467.00000000,0.05232360
5.00000000,109.00000000,501.00000000,0.05232360
5.00000000,114.00000000,150.00000000,0.01619167
5.00000000,114.00000000,421.00000000,0.02147212
5.00000000,114.00000000,475.00000000,0.00223762
5.00000000,114.00000000,903.00000000,0.00301085
5.00000000,131.00000000,354.00000000,0.02314030
5.00000000,131.00000000,399.00000000,0.02314030
5.00000000,131.00000000,510.00000000,0.02533450
5.00000000,131.00000000,665.00000000,0.03169919
5.00000000,131.00000000,835.00000000,0.02533503
5.00000000,131.00000000,991.00000000,0.02455279
5.00000000,150.00000000,354.00000000,0.01671472
5.00000000,150.00000000,399.00000000,0.02182659
5.00000000,150.00000000,421.00000000,0.02147212
5.00000000,150.00000000,725.00000000,0.01619167
5.00000000,150.00000000,903.00000000,0.01619167
5.00000000,187.00000000,446.00000000,0.05369175
5.00000000,187.00000000,475.00000000,0.00999752
5.00000000,187.00000000,501.00000000,0.00311831
5.00000000,192.00000000,426.00000000,0.06053117
5.00000000,192.00000000,467.00000000,0.06053117
5.00000000,192.00000000,753.00000000,0.06126067
5.00000000,192.00000000,771.00000000,0.06573984
5.00000000,354.00000000,399.00000000,0.02182659
5.00000000,354.00000000,501.00000000,0.01671472
5.00000000,354.00000000,510.00000000,0.02533450
5.00000000,354.00000000,725.00000000,0.01671472
5.00000000,354.00000000,753.00000000,0.02342522
5.00000000,399.00000000,421.00000000,0.02182659
5.00000000,399.00000000,991.00000000,0.02455279
5.00000000,426.00000000,446.00000000,0.05787909
5.00000000,426.00000000,771.00000000,0.06573984
5.00000000,446.00000000,475.00000000,0.05459730
5.00000000,446.00000000,501.00000000,0.05369175
5.00000000,467.00000000,501.00000000,0.04956983
5.00000000,467.00000000,753.00000000,0.04956983
5.00000000,475.00000000,501.00000000,0.01044681
5.00000000,475.00000000,903.00000000,0.00969511
5.00000000,501.00000000,725.00000000,0.01098478
5.00000000,501.00000000,753.00000000,0.02342522
5.00000000,501.00000000,903.00000000,0.00311831
5.00000000,510.00000000,665.00000000,0.03169919
5.00000000,510.00000000,753.00000000,0.02533450
5.00000000,510.00000000,771.00000000,0.06573984
5.00000000,725.00000000,903.00000000,0.01098478
5.00000000,835.00000000,991.00000000,0.02533503
6.00000000,26.00000000,214.00000000,0.06664518
6.00000000,26.00000000,230.00000000,0.06697136
6.00000000,26.00000000,304.00000000,0.06664518
6.00000000,26.00000000,386.00000000,0.06664518
6.00000000,28.00000000,134.00000000,0.05430396
6.00000000,28.00000000,346.00000000,0.05352234
6.00000000,28.00000000,597.00000000,0.05387302
6.00000000,47.00000000,163.00000000,0.06634257
6.00000000,47.00000000,220.00000000,0.05734055
6.00000000,47.00000000,440.00000000,0.03075263
6.00000000,47.00000000,542.00000000,0.03075263
6.00000000,47.00000000,795.00000000,0.03075263
6.00000000,47.00000000,938.00000000,0.06262578
6.00000000,64.00000000,163.00000000,0.06696346
6.00000000,64.00000000,214.00000000,0.02589095
6.00000000,64.00000000,375.00000000,0.02589095
6.00000000,64.00000000,386.00000000,0.02628278
6.00000000,64.00000000,536.00000000,0.02589095
6.00000000,64.00000000,617.00000000,0.06637678
6.00000000,64.00000000,804.00000000,0.02589095
6.00000000,64.00000000,907.00000000,0.02633779
6.00000000,74.00000000,304.00000000,0.06056279
6.00000000,74.00000000,617.00000000,0.06658233
6.00000000,86.00000000,346.00000000,0.05309133
6.00000000,86.00000000,487.00000000,0.05801496
6.00000000,86.00000000,491.00000000,0.05309133
6.00000000,86.00000000,597.00000000,0.05387302
6.00000000,86.00000000,795.00000000,0.05309133
6.00000000,86.00000000,874.00000000,0.05424344
6.00000000,106.00000000,440.00000000,0.01791560
6.00000000,106.00000000,491.00000000,0.00608249
6.00000000,106.00000000,777.00000000,0.01393156
6.00000000,106.00000000,795.00000000,0.02001957
6.00000000,134.00000000,346.00000000,0.04943594
6.00000000,134.00000000,462.00000000,0.00244582
6.00000000,134.00000000,759.00000000,0.00285650
6.00000000,154.00000000,163.00000000,0.06634257
6.00000000,154.00000000,536.00000000,0.02559486
6.00000000,154.00000000,542.00000000,0.02559486
6.00000000,154.00000000,907.00000000,0.02633779
6.00000000,163.00000000,220.00000000,0.06634257
6.00000000,163.00000000,487.00000000,0.06634257
6.00000000,163.00000000,542.00000000,0.06634257
6.00000000,163.00000000,617.00000000,0.06819500
6.00000000,163.00000000,907.00000000,0.06634257
6.00000000,163.00000000,938.00000000,0.06634257
6.00000000,199.00000000,375.00000000,0.02166876
6.00000000,199.00000000,440.00000000,0.01983540
6.00000000,199.00000000,536.00000000,0.02435192
6.00000000,199.00000000,542.00000000,0.02354930
6.00000000,199.00000000,640.00000000,0.01983540
6.00000000,199.00000000,777.00000000,0.01983540
6.00000000,214.00000000,230.00000000,0.02467981
6.00000000,214.00000000,386.00000000,0.02628278
6.00000000,214.00000000,804.00000000,0.02480061
6.00000000,220.00000000,487.00000000,0.05847809
6.00000000,220.00000000,795.00000000,0.05734055
6.00000000,220.00000000,874.00000000,0.05734055
6.00000000,220.00000000,938.00000000,0.06275037
6.00000000,230.00000000,256.00000000,0.00287182
6.00000000,230.00000000,375.00000000,0.02166876
6.00000000,230.00000000,462.00000000,0.00180192
6.00000000,230.00000000,640.00000000,0.01671175
6.00000000,230.00000000,804.00000000,0.02480061
6.00000000,256.00000000,462.00000000,0.01002398
6.00000000,256.00000000,491.00000000,0.00289718
6.00000000,256.00000000,640.00000000,0.01671175
6.00000000,256.00000000,777.00000000,0.01393156
6.00000000,304.00000000,386.00000000,0.05219772
6.00000000,304.00000000,617.00000000,0.06580840
6.00000000,346.00000000,491.00000000,0.04822229
6.00000000,346.00000000,597.00000000,0.05387302
6.00000000,346.00000000,759.00000000,0.04822229
6.00000000,375.00000000,536.00000000,0.02435192
6.00000000,375.00000000,640.00000000,0.02166876
6.00000000,375.00000000,804.00000000,0.02480061
6.00000000,386.00000000,617.00000000,0.06580840
6.00000000,440.00000000,542.00000000,0.02354930
6.00000000,440.00000000,777.00000000,0.01791560
6.00000000,440.00000000,795.00000000,0.02001957
6.00000000,462.00000000,491.00000000,0.01052522
6.00000000,462.00000000,759.00000000,0.01034613
6.00000000,487.00000000,597.00000000,0.05801496
6.00000000,487.00000000,874.00000000,0.05801496
6.00000000,491.00000000,759.00000000,0.00285650
6.00000000,491.00000000,777.00000000,0.01393156
6.00000000,491.00000000,795.00000000,0.02001957
6.00000000,536.00000000,542.00000000,0.02435192
6.00000000,536.00000000,907.00000000,0.02633779
6.00000000,640.00000000,777.00000000,0.01671175
6.00000000,795.00000000,874.00000000,0.05424344
7.00000000,23.00000000,46.00000000,0.06892776
7.00000000,23.00000000,281.00000000,0.06996132
7.00000000,23.00000000,429.00000000,0.06892776
7.00000000,23.00000000,712.00000000,0.06892776
7.00000000,23.00000000,751.00000000,0.06892776
7.00000000,23.00000000,955.00000000,0.06892776
7.00000000,46.00000000,281.00000000,0.02708985
7.00000000,46.00000000,429.00000000,0.02610108
7.00000000,46.00000000,664.00000000,0.02610108
7.00000000,46.00000000,712.00000000,0.02699287
7.00000000,55.00000000,216.00000000,0.04245863
7.00000000,55.00000000,630.00000000,0.04245863
7.00000000,55.00000000,644.00000000,0.05381438
7.00000000,55.00000000,722.00000000,0.05601608
7.00000000,101.00000000,429.00000000,0.02395551
7.00000000,101.00000000,630.00000000,0.02701356
7.00000000,101.00000000,664.00000000,0.02329683
7.00000000,101.00000000,728.00000000,0.01833526
7.00000000,101.00000000,774.00000000,0.01845112
7.00000000,101.00000000,955.00000000,0.02347802
7.00000000,166.00000000,190.00000000,0.05519942
7.00000000,166.00000000,208.00000000,0.06292527
7.00000000,166.00000000,356.00000000,0.05519942
7.00000000,166.00000000,481.00000000,0.05519942
7.00000000,166.00000000,644.00000000,0.05519942
7.00000000,166.00000000,751.00000000,0.06680971
7.00000000,166.00000000,949.00000000,0.05519942
7.00000000,190.00000000,194.00000000,0.05423512
7.00000000,190.00000000,356.00000000,0.05422140
7.00000000,194.00000000,356.00000000,0.05402352
7.00000000,194.00000000,798.00000000,0.00185817
7.00000000,208.00000000,644.00000000,0.06292527
7.00000000,208.00000000,722.00000000,0.06292527
7.00000000,208.00000000,751.00000000,0.06681841
7.00000000,216.00000000,442.00000000,0.00857159
7.00000000,216.00000000,481.00000000,0.04240292
7.00000000,216.00000000,630.00000000,0.02701356
7.00000000,216.00000000,644.00000000,0.05381438
7.00000000,216.00000000,728.00000000,0.01190951
7.00000000,216.00000000,791.00000000,0.00857159
7.00000000,216.00000000,949.00000000,0.04932960
7.00000000,281.00000000,321.00000000,0.01226087
7.00000000,281.00000000,664.00000000,0.02393610
7.00000000,281.00000000,774.00000000,0.01875884
7.00000000,281.00000000,791.00000000,0.00180492
7.00000000,281.00000000,798.00000000,0.00180240
7.00000000,321.00000000,728.00000000,0.01224165
7.00000000,321.00000000,774.00000000,0.01845112
7.00000000,321.00000000,791.00000000,0.01224165
