0.00000000,61.00000000,116.00000000,326.00000000,28.88252068
0.00000000,61.00000000,116.00000000,338.00000000,49.22038651
0.00000000,61.00000000,169.00000000,338.00000000,45.03213120
0.00000000,61.00000000,169.00000000,652.00000000,43.01272583
0.00000000,61.00000000,326.00000000,652.00000000,31.28783798
0.00000000,104.00000000,197.00000000,228.00000000,33.86896515
0.00000000,104.00000000,197.00000000,878.00000000,34.41276932
0.00000000,104.00000000,228.00000000,959.00000000,18.52752304
0.00000000,104.00000000,340.00000000,469.00000000,19.44002151
0.00000000,104.00000000,340.00000000,959.00000000,17.08498383
0.00000000,104.00000000,469.00000000,878.00000000,21.96129227
0.00000000,116.00000000,269.00000000,338.00000000,47.49273682
0.00000000,116.00000000,269.00000000,878.00000000,33.38145828
0.00000000,116.00000000,326.00000000,956.00000000,25.88008690
0.00000000,116.00000000,878.00000000,956.00000000,27.70915985
0.00000000,169.00000000,338.00000000,652.00000000,33.44105911
0.00000000,197.00000000,228.00000000,680.00000000,33.86896515
0.00000000,197.00000000,269.00000000,389.00000000,41.09241104
0.00000000,197.00000000,269.00000000,878.00000000,38.70330048
0.00000000,197.00000000,338.00000000,389.00000000,61.77028275
0.00000000,197.00000000,338.00000000,680.00000000,34.82601166
0.00000000,228.00000000,652.00000000,680.00000000,16.91767502
0.00000000,228.00000000,652.00000000,762.00000000,12.04617596
0.00000000,228.00000000,762.00000000,959.00000000,9.99037266
0.00000000,269.00000000,338.00000000,389.00000000,61.77028275
0.00000000,326.00000000,596.00000000,652.00000000,16.97916222
0.00000000,326.00000000,596.00000000,956.00000000,11.01128006
0.00000000,338.00000000,652.00000000,680.00000000,26.67044830
0.00000000,340.00000000,469.00000000,878.00000000,18.12291145
0.00000000,340.00000000,547.00000000,762.00000000,6.53869486
0.00000000,340.00000000,547.00000000,878.00000000,18.12291145
0.00000000,340.00000000,762.00000000,959.00000000,8.36299133
0.00000000,381.00000000,547.00000000,878.00000000,18.12291145
0.00000000,381.00000000,547.00000000,956.00000000,12.03335857
0.00000000,381.00000000,878.00000000,956.00000000,18.12291145
0.00000000,547.00000000,596.00000000,762.00000000,4.86890650
0.00000000,547.00000000,596.00000000,956.00000000,5.26184082
0.00000000,596.00000000,652.00000000,762.00000000,12.04617596
1.00000000,47.00000000,119.00000000,268.00000000,22.14249229
1.00000000,119.00000000,247.00000000,615.00000000,23.12418747
1.00000000,119.00000000,268.00000000,615.00000000,19.19133949
1.00000000,130.00000000,235.00000000,465.00000000,25.74051094
1.00000000,130.00000000,465.00000000,661.00000000,26.25712967
1.00000000,130.00000000,661.00000000,672.00000000,34.04183960
1.00000000,141.00000000,235.00000000,247.00000000,21.06918907
1.00000000,141.00000000,235.00000000,465.00000000,19.25924110
1.00000000,141.00000000,247.00000000,535.00000000,21.06918907
1.00000000,141.00000000,465.00000000,535.00000000,12.64689732
1.00000000,247.00000000,535.00000000,615.00000000,21.22930336
1.00000000,268.00000000,412.00000000,672.00000000,25.25196838
1.00000000,268.00000000,412.00000000,722.00000000,13.40013885
1.00000000,268.00000000,615.00000000,722.00000000,12.98590946
1.00000000,412.00000000,661.00000000,672.00000000,25.27840042
1.00000000,412.00000000,661.00000000,722.00000000,7.00780582
1.00000000,465.00000000,535.00000000,661.00000000,10.98536015
1.00000000,535.00000000,615.00000000,722.00000000,13.54771996
1.00000000,535.00000000,661.00000000,722.00000000,10.81114864
2.00000000,77.00000000,174.00000000,750.00000000,33.85933685
2.00000000,77.00000000,274.00000000,901.00000000,33.63664627
2.00000000,77.00000000,750.00000000,901.00000000,30.61397934
2.00000000,83.00000000,192.00000000,429.00000000,12.96670151
2.00000000,83.00000000,192.00000000,565.00000000,15.62658691
2.00000000,83.00000000,429.00000000,770.00000000,13.43938828
2.00000000,174.00000000,192.00000000,354.00000000,33.03659058
2.00000000,174.00000000,192.00000000,565.00000000,33.03659058
2.00000000,174.00000000,354.00000000,750.00000000,33.03659058
2.00000000,192.00000000,354.00000000,946.00000000,11.45969009
2.00000000,192.00000000,429.00000000,946.00000000,11.36184597
2.00000000,274.00000000,384.00000000,770.00000000,24.18130684
2.00000000,274.00000000,384.00000000,863.00000000,24.18130684
2.00000000,274.00000000,863.00000000,901.00000000,24.18458557
2.00000000,354.00000000,750.00000000,901.00000000,15.90482998
2.00000000,354.00000000,901.00000000,946.00000000,6.18667173
2.00000000,384.00000000,415.00000000,790.00000000,9.28331661
2.00000000,384.00000000,415.00000000,863.00000000,9.52635860
2.00000000,384.00000000,770.00000000,790.00000000,18.18401337
2.00000000,415.00000000,790.00000000,946.00000000,6.04047632
2.00000000,415.00000000,863.00000000,901.00000000,8.48489285
2.00000000,415.00000000,901.00000000,946.00000000,6.41470289
2.00000000,429.00000000,770.00000000,946.00000000,10.14643574
2.00000000,770.00000000,790.00000000,946.00000000,10.14643574
3.00000000,43.00000000,127.00000000,422.00000000,30.70408058
3.00000000,43.00000000,190.00000000,422.00000000,24.58927536
3.00000000,43.00000000,190.00000000,824.00000000,23.98755455
