-0.04109756,0.03564080,-0.03053498
0.10152336,0.03585948,-0.00912444
0.02748578,-0.08397871,-0.01131192
-0.09347272,-0.05364439,0.00831581
-0.00180927,0.03237107,0.04893133
0.02953639,-0.00159799,-0.01725815
0.02223731,0.08263464,-0.00215530
-0.06641592,0.00183963,0.04460695
-0.03228582,-0.02865623,-0.01032631
0.06133799,0.03854078,0.04065972
-0.08130570,-0.03313846,-0.05111447
-0.08351677,0.05376491,0.00192113
-0.02921350,0.06731700,0.01408757
-0.01200017,0.01381905,0.00433056
-0.05254974,0.08341585,-0.03319120
0.08888561,0.01443306,-0.05057153
0.07300241,-0.00001524,-0.00065718
0.00984366,-0.04294803,-0.02316910
-0.06308568,-0.02670685,0.01595794
0.00486224,0.04910048,0.00772482
-0.04981384,0.00580583,-0.00691203
-0.09760016,-0.01233387,0.02737791
-0.08765619,-0.02342810,-0.01455206
-0.05081927,-0.01332773,-0.03979743
0.06578492,0.03016066,-0.02166225
-0.00552493,-0.00566940,-0.02552515
0.05326086,0.02495681,0.01068550
-0.03635966,0.03618246,0.00220244
0.09398244,0.05534054,-0.03162882
-0.06390787,0.03435028,-0.01059727
0.00755654,-0.01981804,-0.00266124
-0.02604356,0.01406745,-0.02017980
-0.07473286,-0.04655763,0.03197896
0.07576439,0.00494470,-0.02783739
-0.01130188,0.03359307,0.02274314
-0.06595737,-0.03229227,-0.02785228
-0.03719042,-0.01943575,0.01460713
0.04092643,0.02249244,-0.01589446
-0.04417553,0.06060819,-0.02378985
-0.02030263,-0.00739981,-0.00558212
-0.02840610,-0.01376518,-0.02961918
0.01647571,-0.06159693,-0.00857742
-0.00898770,-0.03684457,-0.00861488
-0.05460855,-0.00569735,0.02471238
0.04924842,0.00239119,-0.00397140
-0.07680087,-0.03843690,0.00044980
-0.00301243,0.03178646,-0.00783302
-0.00065468,0.05980149,0.02787889
-0.01777631,0.05051233,0.00215444
-0.08020952,0.04479877,-0.02301811
-0.05621140,0.01108409,-0.02735829
-0.07462172,-0.01753170,0.04988721
0.08577134,0.03620429,-0.02655630
-0.01812966,-0.02596229,0.00729504
-0.08423726,-0.02623619,0.01795605
0.01021207,0.06566984,-0.00353806
-0.04364649,0.02448133,-0.01308503
-0.03072649,0.07060351,-0.00574608
0.06607378,0.02515986,0.02636357
0.05858491,0.01131697,-0.01942057
-0.01171016,-0.02478938,-0.02432422
0.01253754,-0.00107798,-0.00679897
-0.04640950,-0.01956728,-0.02315879
-0.01104403,0.00657714,-0.01249317
-0.03556925,0.05424656,0.00197264
0.06203762,0.01399395,-0.00021909
-0.06249991,-0.01388003,0.03786538
-0.03182036,0.05114550,0.01975612
